Company,Model Name,Category,Screen Size,Screen,CPU,RAM,Storage,OS
Samsung,Galaxy Note 20 Ultra 5G,Mobile Phone,6.9,1440x3200 pixels,Samsung Exynos 990,12GB,128GB,Android 10
Samsung,Galaxy Note Edge,Mobile Phone,5.6,1600x2560 pixels,Qualcomm Snapdragon 805,3GB,32GB,Android 4.4
Samsung,Galaxy A9 (2018),Mobile Phone,6.3,1080x2220 pixels,Qualcomm Snapdragon 660,6GB,128GB,Android 8.0 Oreo
Samsung,Galaxy A50,Mobile Phone,6.4,1080x2340 pixels,Samsung Exynos 9610,4GB,64GB,Android Pie
Samsung,Galaxy Note 4,Mobile Phone,5.7,1440x2560 pixels,Qualcomm Snapdragon 805,3GB,32GB,Android 4.4
Samsung,Galaxy Note 20,Mobile Phone,6.7,1080x2400 pixels,Samsung Exynos 990,8GB,256GB,Android 10
Samsung,Galaxy S8+,Mobile Phone,6.2,1440x2960 pixels,Samsung Exynos 8895,4GB,64GB,Android 7.0
Samsung,Galaxy J2 Ace,Mobile Phone,5,540x960 pixels,MediaTek MT6737T,1.5GB,8GB,Android 6.0
Samsung,Galaxy On6,Mobile Phone,5.6,720x1480 pixels,Samsung Exynos 7 Octa 7870,4GB,64GB,Android 8
Samsung,Galaxy Folder 2,Mobile Phone,3.8,480x800 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 6.0
Samsung,Galaxy M01s,Mobile Phone,6.2,720x1280 pixels,MediaTek Helio P22 (MT6762),3GB,32GB,Android 9 Pie
Samsung,Galaxy J4,Mobile Phone,5.5,720x1280 pixels,Samsung Exynos 7570,2GB,16GB,Android 8.0
Samsung,Galaxy Note 9,Mobile Phone,6.4,1440x2960 pixels,Samsung Exynos 9810,6GB,128GB,Android 8.1
Samsung,Galaxy On8 (2018),Mobile Phone,6,720x1480 pixels,Qualcomm Snapdragon 450,4GB,64GB,Android 8.0
Samsung,Galaxy A30,Mobile Phone,6.4,1080x2340 pixels,Samsung Exynos 7904,4GB,64GB,Android Pie
Samsung,Galaxy J7 Prime 2,Mobile Phone,5.5,1080x1920 pixels,Samsung Exynos 7 Octa 7870,3GB,32GB,Android 7.0
Samsung,Galaxy A6+,Mobile Phone,6,1080x2220 pixels,Qualcomm Snapdragon 450,4GB,64GB,Android 8.0
Samsung,Galaxy J7 Duo,Mobile Phone,5.5,720x1280 pixels,Samsung Exynos 7885,4GB,32GB,Android Oreo
Samsung,Galaxy A8 Star,Mobile Phone,6.28,1880x2220 pixels,Qualcomm Snapdragon 660,6GB,64GB,Android 8.0
Samsung,Galaxy A21s,Mobile Phone,6.5,720x1600 pixels,Samsung Exynos 850,4GB,64GB,Android 10
Samsung,Galaxy A70s,Mobile Phone,6.7,1080x2400 pixels,Qualcomm Snapdragon 675,6GB,128GB,Android 9 Pie
Samsung,Galaxy A20,Mobile Phone,6.4,720x1560 pixels,Samsung Exynos 7884,3GB,32GB,Android
Sony,Xperia Z5 Dual,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 810,3GB,32GB,Android 5.1.1
Sony,Xperia XZs,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 820,4GB,32GB,Android 7.1.1
Sony,Xperia Z5 Premium Dual,Mobile Phone,5.5,2160x3840 pixels,Qualcomm Snapdragon 810,3GB,32GB,Android 5.1
Sony,Xperia XZ1,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 835,4GB,32GB,Android 8.0
Sony,Xperia M,Mobile Phone,4,480x854 pixels,Qualcomm Snapdragon S4 Plus (MSM8227),1GB,4GB,Android 4.1
Sony,Xperia XZ,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 820,3GB,64GB,Android 6.0
Sony,Xperia XZ Premium,Mobile Phone,5.5,2160x3840 pixels,Qualcomm Snapdragon 835,4GB,64GB,Android 7.1.1
Sony,Xperia XA1 Plus,Mobile Phone,5.5,1080x1920 pixels,MediaTek Helio P20 (MT6757),3GB,32GB,Android 7.0
Sony,Xperia L2,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6737T,3GB,32GB,Android 7.1.1
Sony,Xperia R1,Mobile Phone,5.2,720x1280 pixels,Qualcomm Snapdragon 430,2GB,16GB,Android 7.0
Sony,Xperia E Dual,Mobile Phone,3.5,320x480 pixels,Qualcomm Snapdragon S1 (MSM7227A),512MB,4GB,Android 4.1
Sony,Xperia R1 Plus,Mobile Phone,5.2,720x1280 pixels,Qualcomm Snapdragon 430,3GB,32GB,Android 7.0
Sony,Xperia E4g Dual,Mobile Phone,4.7,540x960 pixels,MediaTek MT6732,1GB,8GB,Android 4.4.4
Sony,Xperia XA1,Mobile Phone,5,720x1280 pixels,MediaTek Helio P20 (MT6757),3GB,32GB,Android 7.0
Sony,Xperia Z2,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 801 (MSM8974AB),3GB,16GB,Android 4.4
Sony,Xperia T3,Mobile Phone,5.3,720x1280 pixels,Qualcomm Snapdragon 400,1GB,8GB,Android 4.4
Sony,Xperia neo L,Mobile Phone,4,480x854 pixels,Qualcomm Snapdragon S2 (MSM8255),512MB,1GB,Android 4
Sony,Xperia XA1 Ultra,Mobile Phone,6,1080x1920 pixels,MediaTek Helio P20 (MT6757),4GB,64GB,Android 7.0
Sony,Xperia XA2 Ultra,Mobile Phone,6,1080x1920 pixels,Qualcomm Snapdragon 630,4GB,32GB,Android 8.0
Sony,Xperia XZ2,Mobile Phone,5.7,1080x2160 pixels,Qualcomm Snapdragon 845,4GB,64GB,Android 8.0
Sony,Xperia tipo,Mobile Phone,3.2,320x480 pixels,Qualcomm Snapdragon S1 (MSM7225AA),512MB,2.9GB,Android
Sony,Xperia M2,Mobile Phone,4.8,540x960 pixels,Qualcomm Snapdragon 400,1GB,8GB,Android 4.3
Sony,Xperia go,Mobile Phone,3.5,320x480 pixels,ST-Ericsson NovaThor U8500,512MB,8GB,Android 2.3
Sony,Xperia XA Ultra,Mobile Phone,6,1080x1920 pixels,MediaTek Helio P10 (MT6755),3GB,16GB,Android 6.0
Sony,Xperia Z1 Compact,Mobile Phone,4.3,720x1280 pixels,Qualcomm Snapdragon 800,2GB,16GB,Android 4.2
Sony,Xperia Z3,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 801,3GB,16GB,Android 4.4
Sony,Xperia E3,Mobile Phone,4.5,480x854 pixels,Qualcomm Snapdragon 400,1GB,4GB,Android 4.4
Sony,Xperia X,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 650,3GB,32GB,Android 6.0
Sony,Xperia L,Mobile Phone,4.3,480x854 pixels,Qualcomm Snapdragon 400 (MSM8230),1GB,8GB,Android 4.1
Sony,Xperia Z1,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon 800 (MSM8974),2GB,16GB,Android 4.2
Sony,Xperia Z3+,Mobile Phone,5.2,1080x1920 pixels,Qualcomm Snapdragon 810,3GB,32GB,Android 5.0.2
Sony,Xperia E,Mobile Phone,3.5,320x480 pixels,Qualcomm Snapdragon S1 (MSM7227A),512MB,4GB,Android 4.1
Sony,Xperia Z3 Compact,Mobile Phone,4.6,720x1280 pixels,Qualcomm Snapdragon 801,2GB,16GB,Android 4.4
Sony,Xperia ZR,Mobile Phone,4.6,720x1280 pixels,Qualcomm Snapdragon S4 Pro (APQ8064),2GB,8GB,Android 4.1
Sony,Xperia C3,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 400 (MSM8926),1GB,8GB,Android 4.4
Sony,Xperia XA,Mobile Phone,5,720x1280 pixels,MediaTek Helio P10 (MT6755),2GB,16GB,Android 6
Sony,Xperia C4,Mobile Phone,5.5,1080x1920 pixels,MediaTek MT6752,2GB,16GB,Android 5.0
Sony,Xperia Z,Mobile Phone,5,1080x1920 pixels,Qualcomm Snapdragon S4 Pro (APQ8064),2GB,16GB,Android 4.1
Sony,Xperia SP,Mobile Phone,4.6,720x1280 pixels,Qualcomm Snapdragon S4,1GB,8GB,Android 4.1
Sony,Xperia E4g,Mobile Phone,4.7,540x960 pixels,MediaTek MT6732,1GB,8GB,Android 4.4.4
Sony,Xperia M4 Aqua,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 615,2GB,8GB,Android 5.0
Sony,Xperia T2 Ultra,Mobile Phone,6,720x1080 pixels,Qualcomm Snapdragon 400 (MSM8928),1GB,8GB,Android 4.3
Sony,Xperia E4,Mobile Phone,5,540x960 pixels,MediaTek MT6582,1GB,8GB,Android 4.4
Sony,Xperia C5 Ultra,Mobile Phone,6,1080x1920 pixels,MediaTek MT6752,2GB,16GB,Android 5.0
Sony,Xperia M5,Mobile Phone,5,1080x1920 pixels,MediaTek Helio X10 (MT6795),3GB,16GB,Android 5.0
Videocon,Metal Pro 2,Mobile Phone,5,720x1280 pixels,MediaTek MT6737,2GB,16GB,Android 7.0
Videocon,Delite 11+,Mobile Phone,5,480x854 pixels,MediaTek MT6735M,1GB,8GB,Android 6.0
Videocon,Krypton 22,Mobile Phone,5,480x854 pixels,MediaTek MT6737,2GB,16GB,Android 7.0
Videocon,Infinium Z45 Nova+,Mobile Phone,4.5,480x854 pixels,Spreadtrum SC7731,1GB,8GB,Android 4.4
Videocon,Krypton V50DA,Mobile Phone,5,480x854 pixels,MediaTek MT6580,1GB,8GB,Android 5.0
Videocon,Krypton V50FG,Mobile Phone,5,720x1280 pixels,MediaTek MT6735V,2GB,16GB,Android 5.1
Vivo,V11 Pro,Mobile Phone,6.41,1080x2340 pixels,Qualcomm Snapdragon 660,6GB,64GB,Android 8.1
Vivo,V5,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6750,4GB,32GB,Android 6.0.1
Vivo,V7,Mobile Phone,5.7,720x1440 pixels,Qualcomm Snapdragon 450,4GB,32GB,Android 7.1.2
Vivo,Y69,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6570,3GB,32GB,Android 7.0
Vivo,V15 Pro,Mobile Phone,6.39,1080x2340 pixels,Qualcomm Snapdragon 675,6GB,128GB,Android Android 9.0 Pie
Vivo,Y55s,Mobile Phone,5.2,1280x720 pixels,Qualcomm Snapdragon 425,3GB,16GB,Android 6.0
Vivo,V5s,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6750,4GB,64GB,Android 6.0
Vivo,X21,Mobile Phone,6.28,1080x2280 pixels,Qualcomm Snapdragon 660,6GB,64GB,Android 8.1
Vivo,V7+,Mobile Phone,5.99,720x1440 pixels,Qualcomm Snapdragon 450,4GB,64GB,Android 7.1
Vivo,V1,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 5.0
Vivo,V1Max,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 615,2GB,16GB,Android 5.0
Vivo,V3,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 616,3GB,32GB,Android 5.1
Vivo,V9 Youth,Mobile Phone,6.3,1080x2280 pixels,Qualcomm Snapdragon 450,4GB,32GB,Android 8.1
Vivo,V9,Mobile Phone,6.3,1080x2280 pixels,Qualcomm Snapdragon 626,4GB,64GB,Android 8.1
Vivo,V3Max,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 652,4GB,32GB,Android 5.1
Vivo,Y15,Mobile Phone,4.5,480x854 pixels,MediaTek MT6582,512MB,4GB,Android 4.2.2
Vivo,V9 Pro,Mobile Phone,6.3,1080x2280 pixels,Qualcomm Snapdragon 660,4GB,64GB,Android 8.1
Vivo,V15,Mobile Phone,6.53,1080x2340 pixels,MediaTek Helio P70,6GB,64GB,Android 9.0 Pie
Vivo,Y51L,Mobile Phone,5,540x960 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 5.0.2
Vivo,Y27L,Mobile Phone,4.7,720x1280 pixels,Qualcomm Snapdragon 410,1GB,16GB,Android 4.4
Vivo,U20,Mobile Phone,6.53,1080x2340 pixels,Qualcomm Snapdragon 675,4GB,64GB,Android 9
Vivo,Y31L,Mobile Phone,4.7,540x960 pixels,Qualcomm Snapdragon 410,1GB,16GB,Android 5.1
Vivo,Y91,Mobile Phone,6.22,720x1520 pixels,MediaTek Helio P22 (MT6762R),2GB,32GB,Android 8.1
Vivo,Y50,Mobile Phone,6.53,1080x2340 pixels,Qualcomm Snapdragon 665,8GB,128GB,Android
Vivo,Y81,Mobile Phone,6.22,720x1520 pixels,MediaTek Helio P22 (MT6762),3GB,32GB,Android 8.1
Vivo,Y83,Mobile Phone,6.22,720x1520 pixels,MediaTek Helio P22 (MT6762),4GB,32GB,Android 8.0
Vivo,Y55L,Mobile Phone,5.2,1280x720 pixels,Qualcomm Snapdragon 430,2GB,16GB,Android 6.0
Vivo,Y53,Mobile Phone,5,540x960 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 6.0
Vivo,Y53i,Mobile Phone,5,540x960 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 6.0
Vivo,Y93,Mobile Phone,6.2,720x1580 pixels,MediaTek Helio P22 (MT6762),3GB,64GB,Android 8.1 Oreo
Vivo,Y71i,Mobile Phone,6,720x1440 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 8.1 Oreo
Xiaomi,Redmi Note 5 Pro,Mobile Phone,5.99,1080x2160 pixels,Qualcomm Snapdragon 636,4GB,64GB,Android 7.1.1
Xiaomi,Redmi 6 Pro,Mobile Phone,5.84,1080x2280 pixels,Qualcomm Snapdragon 625,3GB,32GB,Android 8.1 Oreo
Xiaomi,Redmi 6,Mobile Phone,5.45,720x1440 pixels,MediaTek Helio P22 (MT6762),3GB,32GB,Android 8.1 Oreo
Xiaomi,Redmi Y1,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 435,2GB,16GB,Android 7.0
Xiaomi,Redmi 6A,Mobile Phone,5.45,720x1440 pixels,MediaTek Helio A22 (MT6761),2GB,16GB,Android 8.1 Oreo
Xiaomi,Redmi Note 8 Pro,Mobile Phone,6.53,1080x2340 pixels,MediaTek Helio G90T,6GB,64GB,Android 9 Pie
Xiaomi,Redmi Note 7S,Mobile Phone,6.3,1080x2340 pixels,Qualcomm Snapdragon 660,3GB,32GB,Android Pie
Xiaomi,Redmi Note 3,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 650,2GB,16GB,Android 5.1
Xiaomi,Redmi 5A,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 7.1.2
Xiaomi,Redmi Note 7,Mobile Phone,6.3,1080x2340 pixels,Qualcomm Snapdragon 660,3GB,32GB,Android 9.0
Xiaomi,Redmi Note 4,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 625,2GB,32GB,Android 6.0
Xiaomi,Redmi 4,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 435,2GB,16GB,Android 6.0.1
Xiaomi,Redmi 8,Mobile Phone,6.22,720x1520 pixels,Qualcomm Snapdragon 439,4GB,64GB,Android 9 Pie
Xiaomi,Redmi Y1 Lite,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 7.0
Xiaomi,Mi A1,Mobile Phone,5.5,1080x1920 pixels,Qualcomm Snapdragon 625,4GB,32GB,Android 7.1.2
Xiaomi,Redmi 4A,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 6.0
Xiaomi,Redmi 9 Prime,Mobile Phone,6.53,1080x2340 pixels,MediaTek Helio G80,4GB,64GB,Android 10
Xiaomi,Redmi Note 8,Mobile Phone,6.3,1080x2280 pixels,Qualcomm Snapdragon 665,3GB,32GB,Android 9 Pie
Xiaomi,Mi Max,Mobile Phone,6.44,1080x1920 pixels,Qualcomm Snapdragon 650,3GB,32GB,Android 6.0.1
Xiaomi,Redmi 7,Mobile Phone,6.26,720x1520 pixels,Qualcomm Snapdragon 632,2GB,16GB,Android 9.0 Pie
Xiaomi,Redmi 2 Prime,Mobile Phone,4.7,720x1280 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 4.4
Xiaomi,Redmi Y2,Mobile Phone,5.99,720x1440 pixels,Qualcomm Snapdragon 625,3GB,32GB,Android 8.1 Oreo
Xiaomi,Mi Max Prime,Mobile Phone,6.44,1080x1920 pixels,Qualcomm Snapdragon 652,4GB,128GB,Android 6.0.1
Xiaomi,Redmi Y3,Mobile Phone,6.26,720x1520 pixels,Qualcomm Snapdragon 632,3GB,32GB,Android 9 Pie
Xiaomi,Redmi 9 Power,Mobile Phone,6.53,1080x2340 pixels,Qualcomm Snapdragon 662,4GB,64GB,Android 10
Xiaomi,Redmi Note 9,Mobile Phone,6.53,1080x2340 pixels,MediaTek Helio G85,4GB,64GB,Android 10
Xiaomi,Mi Max 2,Mobile Phone,6.44,1080x1920 pixels,Qualcomm Snapdragon 625,4GB,32GB,Android 7.0
Xiaomi,Redmi 2,Mobile Phone,4.7,720x1280 pixels,Qualcomm Snapdragon 410,1GB,8GB,Android 4.4
Xiaomi,Redmi Note 9 Pro Max,Mobile Phone,6.67,1080x2400 pixels,Qualcomm Snapdragon 720G,6GB,64GB,Android 10
Xiaomi,Redmi Note,Mobile Phone,5.5,720x1280 pixels,MediaTek MT6592,2GB,8GB,Android 4.3
Xiaomi,Redmi Note 9 Pro,Mobile Phone,6.67,1080x2400 pixels,Qualcomm Snapdragon 720G,4GB,64GB,Android 10
Xiaomi,Redmi 1S,Mobile Phone,4.7,720x1280 pixels,Qualcomm Snapdragon 400 (MSM8228),1GB,8GB,Android 4.3
Xiaomi,Redmi 8A Dual,Mobile Phone,6.22,720x1520 pixels,Qualcomm Snapdragon 439,2GB,32GB,Android 9.0
Xiaomi,Redmi 3S,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 430,2GB,16GB,Android 6.0.1
Xiaomi,Redmi Note Prime,Mobile Phone,5.5,720x1280 pixels,Qualcomm Snapdragon 410,2GB,16GB,Android 4.4
Xiaomi,Redmi 3S Prime,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 430,3GB,32GB,Android 6.0.1
Xiaomi,Redmi 7A,Mobile Phone,5.45,720x1440 pixels,Qualcomm Snapdragon 439,2GB,16GB,Android 9 Pie
Xiaomi,Redmi 9,Mobile Phone,6.53,720x1600 pixels,MediaTek Helio G35,4GB,64GB,Android 10
Xiaomi,Redmi 9i,Mobile Phone,6.53,720x1600 pixels,MediaTek Helio G25,4GB,64GB,Android 10
Xiaomi,Redmi Go,Mobile Phone,5,720x1280 pixels,Qualcomm Snapdragon 425,1GB,8GB,Android 8.1 Oreo (Go edition)
Xiaomi,Redmi 9A,Mobile Phone,6.53,720x1600 pixels,MediaTek Helio G25,2GB,32GB,Android 10
Acer,Acer Iconia ONE-7 Tablet,Tablet,7,1280x800 pixels,Intel Atom Z2560,1GB,8GB,Android 4.2
Alcatel,Alcatel Pixi 4 Tablet,Tablet,10.1,1200x1920 pixels,Qualcomm Snapdragon 430,2GB,16GB,Android 6.0
Alcatel,Alcatel Pixi 4 Tablet,Tablet,10.1,1200x1920 pixels,Qualcomm Snapdragon 430,2GB,16GB,Android 6.0
Alcatel,Alcatel A3 10 9026T Tablet,Tablet,10.1,1280x800 pixels,MediaTek MT8127,1GB,32GB,Android 5.0
Alcatel,Alcatel A3 10 9026T Tablet,Tablet,10.1,1280x800 pixels,MediaTek MT8127,1GB,32GB,Android 5.0
Alcatel,Alcatel 1T7 Tablet,Tablet,7,600x1024 pixels,MediaTek MT8321 A/D,1GB,8GB,Android 8.1
AOC,AOC D70V50G Tablet,Tablet,7,600x1024 pixels,MediaTek MT8321,1GB,4GB,Android 4.4
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Apple,Apple iPad Pro 2018 Tablet,Tablet,12.9,2048x2732 pixels,Apple A12X Bionic,6GB,64GB,iOS 12
Apple,Apple iPad Pro 2018 Tablet,Tablet,12.9,2048x2732 pixels,Apple A12X Bionic,6GB,64GB,iOS 12
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Apple,Apple iPad Pro Tablet,Tablet,12.9,2732x2048 pixels,Apple A9X,4GB,32GB,iOS 9
Asus,Asus Fonepad 8 FE380CG-1A071A Tablet,Tablet,8,1280x800 pixels,Intel Atom Z3530,2GB,16GB,Android 4.4
Asus,Asus Zenpad 7.0 Z370CG-1L027A Tablet,Tablet,7,1280x800 pixels,Intel Atom x3-C3230,1GB,8GB,Android 5.0
Asus,Asus Google Nexus 7 K0008 Tablet,Tablet,7,1280x800 pixels,Nvidia Tegra 3,1GB,16GB,Android 4.1
Asus,Asus Google Nexus 7 K0008 Tablet,Tablet,7,1280x800 pixels,Nvidia Tegra 3,1GB,16GB,Android 4.1
Asus,Asus TF103CG Tablet,Tablet,10.1,800x1280 pixels,Intel Atom Z3745,1GB,16GB,Android
Datawind,Datawind Ubislate 7C-Plus Tablet,Tablet,7,800x400 pixels,Cortex-A8,512MB,4GB,Android 4.0
Datawind,Datawind Ubislate 7CZ Tablet,Tablet,7,800x400 pixels,Cortex-A7,1GB,4GB,Android 4.2
Datawind,Datawind Ubislate 9CI Tablet,Tablet,9,800x400 pixels,Cortex A9,512MB,4GB,Android 4.1
Datawind,Datawind Ubislate 7CI Tablet,Tablet,7,800x400 pixels,Cortex-A8,512MB,4GB,Android 4.0
Dell,Dell Venue 7 Tablet,Tablet,7,1280x800 pixels,Intel Atom Z3460 Merrifield,1GB,16GB,Android 4.4
Dell,Dell Venue 7 3741 Tablet,Tablet,6.95,1024x600 pixels,Intel Atom Processor Z3735G,1GB,8GB,Android 4.4
Google,Google Pixel Slate Tablet,Tablet,12.3,2000x3000 pixels,Intel Core m3,4GB,32GB,Chrome OS
Google,Google Pixel Slate Tablet,Tablet,12.3,2000x3000 pixels,Intel Core m3,4GB,32GB,Chrome OS
Honor,Huawei Honor X1 7D-501U Tablet,Tablet,7,1200x1920 pixels,HiSilicon Balong V9R1,2GB,16GB,Android 4.2
Honor,Honor Pad 5 Tablet,Tablet,8,1920x1200 pixels,HiSilicon Kirin 710,3GB,32GB,Android 9 Pie
Honor,Honor Pad 5 Tablet,Tablet,8,1920x1200 pixels,HiSilicon Kirin 710,3GB,32GB,Android 9 Pie
Honor,Honor Pad 5 Tablet,Tablet,10.1,1920x1200 pixels,HiSilicon Kirin 659,3GB,32GB,Android Oreo
Honor,Honor Pad 5 Tablet,Tablet,10.1,1920x1200 pixels,HiSilicon Kirin 659,3GB,32GB,Android Oreo
HP,HP 7 Tablet,Tablet,6.95,1024x600 pixels,Mediatek MTK8382,1GB,8GB,Android 4.4
HP,HP Stream 8 Tablet,Tablet,8,1280x800 pixels,Intel Atom Z3735G,1GB,32GB,Windows 8.1
HP,HP Elitepad 1000 G2 J6T92AW Tablet,Tablet,10.1,1920x1200 pixels,Intel Atom Z3795,4GB,128GB,Windows 8.1 Pro
HP,HP 7 Plus Tablet,Tablet,7,1024x600 pixels,ARM Cortex-A7,1GB,8GB,Android 4.2.2
HP,HP 7 Plus Tablet,Tablet,7,1024x600 pixels,ARM Cortex-A7,1GB,8GB,Android 4.2.2
HP,HP Omni 10 Tablet,Tablet,10.1,1920x1200 pixels,Intel Atom Z3770,2GB,32GB,Windows 8.1 32-bit
HP,HP Pro Slate 10 Ee L8L16PA Tablet,Tablet,10.1,800x1280 pixels,Intel Atom Z3735G,1GB,32GB,Windows 8.1 Pro
HP,HP Pro Slate 12 QC-8074 Tablet,Tablet,12.3,1200x1600 pixels,Qualcomm Snapdragon 800,2GB,32GB,Android 4.4
HTC,HTC Google Nexus 9 Tablet,Tablet,8.9,2048x1536 pixels,Nvidia Tegra K1,2GB,16GB,Android 5.0
Huawei,Huawei MediaPad T3 Tablet,Tablet,8,1280x800 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 7.0
Huawei,Huawei MediaPad T3 Tablet,Tablet,8,1280x800 pixels,Qualcomm Snapdragon 425,2GB,16GB,Android 7.0
Huawei,Huawei Honor MediaPad T3 Tablet,Tablet,7,1024x600 pixels,MediaTek MT8127,1GB,8GB,Android 6.0
Huawei,Huawei MediaPad M5 Lite Tablet,Tablet,10.1,1920x1200 pixels,Kirin 659,3GB,32GB,Android 8.0 Oreo
Huawei,Huawei MediaPad T5 Tablet,Tablet,10.1,1920x1200 pixels,Kirin 659,2GB,16GB,Android 8.0 Oreo
Huawei,Huawei MatePad T8 Tablet,Tablet,8,800x1260 pixels,MediaTek MTK8768,2GB,16GB,Android
Huawei,Huawei MatePad T8 Tablet,Tablet,8,800x1260 pixels,MediaTek MTK8768,2GB,16GB,Android
Huawei,Huawei Honor MediaPad M5 Cameron-W09B Tablet,Tablet,8.4,1600x2560 pixels,Kirin 960,4GB,32GB,Android 8.0
iBall,iBall Slide Q27 Tablet,Tablet,10.1,800x1280 pixels,ARM Cortex A53,2GB,16GB,Android 6.0
iBall,iBall Slide Q27 Tablet,Tablet,10.1,800x1280 pixels,ARM Cortex A53,2GB,16GB,Android 6.0
iBall,iBall Slide Q27 Tablet,Tablet,10.1,800x1280 pixels,ARM Cortex A53,2GB,16GB,Android 6.0
iBall,iBall Slide Q45I Tablet,Tablet,7,600x1024 pixels,Intel Atom X3,1GB,8GB,Android 5.1
iBall,iBall Slide Q45I Tablet,Tablet,7,600x1024 pixels,Intel Atom X3,1GB,8GB,Android 5.1
iBall,iBall Slide WQ32 Tablet,Tablet,8,1280x800 pixels,Intel Atom Z3735D,2GB,16GB,Windows 8.1
iBall,iBall Slide Q81 Tablet,Tablet,8,800x1200 pixels,Intel Atom x3,1GB,8GB,Android 5.1
iBall,iBall Slide Q81 Tablet,Tablet,8,800x1200 pixels,Intel Atom x3,1GB,8GB,Android 5.1
iBall,iBall Slide I80 Tablet,Tablet,8,1280x800 pixels,Intel Atom Z3735F,1GB,16GB,Android 4.4
iBall,iBall Slide I80 Tablet,Tablet,8,1280x800 pixels,Intel Atom Z3735F,1GB,16GB,Android 4.4
iBall,iBall Slide Penbook Tablet,Tablet,10.1,800x1280 pixels,Intel Atom,2GB,32GB,Windows 10
iBall,iBall Slide WQ149R Tablet,Tablet,10.1,1280x800 pixels,Intel Atom,2GB,32GB,Windows 10
iBall,iBall Slide Brace-XJ Tablet,Tablet,10.1,1280x800 pixels,ARM Cortex A53,3GB,32GB,Android 7.0
Karbonn,Karbonn TA-FONE-A34 Tablet,Tablet,7,800x480 pixels,Cortex-A9,1GB,4GB,Android 4.0
Lenovo,Lenovo Tab 7 Tablet,Tablet,6.98,1280x720 pixels,MediaTek,2GB,16GB,Android 7.0
Lenovo,Lenovo Tab 2 A8-50LC Tablet,Tablet,8,1280x720 pixels,MediaTek MT8735,1GB,8GB,Android 5.0
Lenovo,Lenovo Idea A1000 Tablet,Tablet,7,1024x600 pixels,MediaTek 8317,1GB,4GB,Android 4.1
Lenovo,Lenovo A7-50 Tablet,Tablet,7,1280x800 pixels,MediaTek MT8382,1GB,16GB,Android 4.2
Lenovo,Lenovo Tab 7 Essential-TB-7304F Tablet,Tablet,7,1024x600 pixels,MediaTek MT8167D,1GB,16GB,Android 7.0
Lenovo,Lenovo Idea A1000 Tablet,Tablet,7,1024x600 pixels,MediaTek 8317,1GB,4GB,Android 4.1
Lenovo,Lenovo S8 Tablet,Tablet,8,1200x1920 pixels,Intel Atom Z3745,2GB,16GB,Android 4.4
